"","AÑO / MES / DÍA","HORA","TEMPERATURA (°C)","PRECIPITACIÓN (mm/hora)","HUMEDAD (%)","DIRECCION DEL VIENTO (°)","VELOCIDAD DEL VIENTO (m/s)"
"18249","2021/06/28","20:00","15.9",NA,"S/D","212.1","1.0"
"18250","2021/06/29","07:00","15.1",NA,"S/D","191.9","1.3"
"18251","2021/06/29","08:00","15.2",NA,"S/D","198.7","1.6"
"18252","2021/06/29","09:00","15.7",NA,"S/D","188.1","0.9"
"18253","2021/06/29","10:00","16.5",NA,"S/D","247.5","0.6"
"18254","2021/06/29","11:00","19.2",NA,"63.57","112","1.3"
"18255","2021/06/29","12:00","20.9",NA,"S/D","209.3","1.9"
"18256","2021/06/29","13:00","21.8",NA,"S/D","194.1","3.4"
"18257","2021/06/29","14:00","21.5",NA,"S/D","200.8","3.4"
"18258","2021/06/29","15:00","20.8",NA,"S/D","207.7","3.0"
"18259","2021/06/29","16:00","19.3",NA,"S/D","191.4","3.8"
"18260","2021/06/29","17:00","17.3",NA,"S/D","207.1","2.6"
"18261","2021/06/29","18:00","16.6",NA,"S/D","199.8","2.3"
"18262","2021/06/29","19:00","16.2",NA,"S/D","208.4","1.8"
"18263","2021/06/29","20:00","16.1",NA,"S/D","194.2","1.8"
"18264","2021/06/29","21:00","15.9",NA,"S/D","215.7","1.3"
"18265","2021/06/29","22:00","15.8",NA,"S/D","216","1.5"
"18266","2021/06/29","23:00","15.5",NA,"S/D","201.5","1.8"
"18267","2021/06/30","00:00","15.2",NA,"S/D","192.8","1.9"
"18268","2021/06/30","01:00","14.9",NA,"S/D","188.5","1.9"
"18269","2021/06/30","02:00","14.6",NA,"S/D","200.7","2.3"
"18270","2021/06/30","03:00","14.5",NA,"S/D","200.1","2.1"
"18271","2021/06/30","04:00","14.4",NA,"S/D","198.1","1.7"
"18272","2021/06/30","05:00","14.2",NA,"S/D","191.1","1.9"
"18273","2021/06/30","06:00","14.2",NA,"S/D","167.4","1.2"
"18274","2021/06/30","07:00","14.2",NA,"S/D","198.4","1.8"
"18275","2021/06/30","08:00","14.3",NA,"S/D","215.7","1.5"
"18276","2021/06/30","09:00","14.6",NA,"S/D","194.8","1.5"
"18277","2021/06/30","10:00","14.9",NA,"S/D","202.7","1.2"
"18278","2021/06/30","11:00","15.3",NA,"S/D","199.4","1.5"
"18279","2021/06/30","12:00","15.7",NA,"S/D","203.4","2.1"
"18280","2021/06/30","13:00","15.8",NA,"S/D","210.1","2.4"
"18281","2021/06/30","14:00","15.8",NA,"S/D","216.3","2.4"
"18282","2021/06/30","15:00","15.7",NA,"S/D","192.6","2.0"
"18283","2021/06/30","16:00","15.9",NA,"S/D","206.5","1.7"
"18284","2021/06/30","17:00","15.7",NA,"S/D","199.5","1.4"
"18285","2021/06/30","18:00","15.7",NA,"S/D","143.8","0.9"
"18286","2021/06/30","19:00","15.7",NA,"S/D","195.8","1.3"
"18287","2021/06/30","20:00","15.6",NA,"S/D","183","1.1"
"18288","2021/06/30","21:00","15.3",NA,"S/D","222.3","1.4"
"18289","2021/06/30","22:00","15.0",NA,"S/D","324","0.4"
"18290","2021/06/30","23:00","15.1",NA,"S/D","103.6","0.4"
"18291","2021/07/01","00:00","15.0",NA,"S/D","287.5","0.6"
"18292","2021/07/01","01:00","15.0",NA,"S/D","179.1","1.0"
"18293","2021/07/01","02:00","14.7",NA,"S/D","180.3","1.3"
"18294","2021/07/01","03:00","14.6",NA,"S/D","195.5","1.5"
"18295","2021/07/01","04:00","14.5",NA,"S/D","201.7","1.5"
"18296","2021/07/01","05:00","14.4",NA,"S/D","195.4","1.5"
"18297","2021/07/01","06:00","14.4",NA,"S/D","200.7","1.3"
"18298","2021/07/01","07:00","14.3",NA,"S/D","187.2","1.1"
"18299","2021/07/01","08:00","14.4",NA,"S/D","198.3","1.7"
"18300","2021/07/01","09:00","14.5",NA,"S/D","207.2","2.0"
"18301","2021/07/01","10:00","14.8",NA,"S/D","187.3","1.6"
"18302","2021/07/01","11:00","15.3",NA,"S/D","202.8","1.8"
"18303","2021/07/01","12:00","15.3",NA,"S/D","197.2","2.2"
"18304","2021/07/01","13:00","15.8",NA,"S/D","193.7","2.6"
"18305","2021/07/01","14:00","16.0",NA,"S/D","203.2","1.9"
"18306","2021/07/01","15:00","16.1",NA,"S/D","198.7","1.7"
"18307","2021/07/01","16:00","15.8",NA,"S/D","191.9","2.9"
"18308","2021/07/01","17:00","15.5",NA,"S/D","189.9","2.0"
"18309","2021/07/01","18:00","14.9",NA,"S/D","196","2.0"
"18310","2021/07/01","19:00","14.8",NA,"S/D","206.9","1.9"
"18311","2021/07/01","20:00","14.7",NA,"S/D","191.9","1.8"
"18312","2021/07/01","21:00","14.6",NA,"S/D","209.7","1.0"
"18313","2021/07/01","22:00","14.6",NA,"S/D","202","1.1"
"18314","2021/07/01","23:00","14.8",NA,"S/D","223.5","1.1"
"18315","2021/07/02","00:00","14.7",NA,"S/D","225.2","1.4"
"18316","2021/07/02","01:00","14.7",NA,"S/D","204","1.1"
"18317","2021/07/02","02:00","14.7",NA,"S/D","184.6","1.3"
"18318","2021/07/02","03:00","14.5",NA,"39.53","254.7","1.4"
"18319","2021/07/02","04:00","14.5",NA,"S/D","215.7","0.9"
"18320","2021/07/02","05:00","14.3",NA,"S/D","143.5","1.2"
"18321","2021/07/02","06:00","14.5",NA,"S/D","210.2","1.2"
"18322","2021/07/02","07:00","14.6",NA,"S/D","197","1.1"
"18323","2021/07/02","08:00","14.9",NA,"70.45","78.35","0.9"
"18324","2021/07/02","09:00","15.0",NA,"56.66","82.3","0.9"
"18325","2021/07/02","10:00","15.3",NA,"S/D","215","1.2"
"18326","2021/07/02","11:00","15.8",NA,"S/D","164","1.0"
"18327","2021/07/02","12:00","16.3",NA,"S/D","210.5","1.7"
"18328","2021/07/02","13:00","17.2",NA,"S/D","238.9","0.7"
"18329","2021/07/02","14:00","17.6",NA,"S/D","229.3","1.1"
"18330","2021/07/02","15:00","17.1",NA,"S/D","199.3","2.6"
"18331","2021/07/02","16:00","16.8",NA,"S/D","199.5","2.6"
"18332","2021/07/02","17:00","16.5",NA,"S/D","202.1","1.8"
"18333","2021/07/02","18:00","16.0",NA,"S/D","205.8","1.8"
"18334","2021/07/02","19:00","15.7",NA,"S/D","209.5","1.4"
"18335","2021/07/02","20:00","15.6",NA,"S/D","190.8","1.3"
"18336","2021/07/02","21:00","15.5",NA,"59.61","295","0.7"
"18337","2021/07/02","22:00","15.3",NA,"S/D","225.7","0.8"
"18338","2021/07/02","23:00","15.3",NA,"S/D","174.9","0.1"
"18339","2021/07/03","00:00","15.2",NA,"62.64","42.38","0.4"
"18340","2021/07/03","01:00","15.1",NA,"S/D","178.5","1.1"
"18341","2021/07/03","02:00","14.9",NA,"S/D","225.8","1.4"
"18342","2021/07/03","03:00","14.7",NA,"S/D","201.3","1.1"
"18343","2021/07/03","04:00","14.5",NA,"S/D","174.9","0.8"
"18344","2021/07/03","05:00","14.1",NA,"S/D","195.1","1.9"
"18345","2021/07/03","06:00","13.9",NA,"S/D","181.3","1.2"
"18346","2021/07/03","07:00","14.0",NA,"S/D","134.2","0.1"
"18347","2021/07/03","08:00","14.2",NA,"S/D","139.6","0.3"
"18348","2021/07/03","09:00","14.9",NA,"48.19","259.1","0.9"
"18349","2021/07/03","10:00","16.1",NA,"S/D","236.7","0.5"
"18350","2021/07/03","11:00","17.0",NA,"23.88","165.1","1.1"
"18351","2021/07/03","12:00","16.5",NA,"S/D","239.1","1.9"
"18352","2021/07/03","13:00","17.1",NA,"S/D","203.3","1.5"
"18353","2021/07/03","14:00","17.8",NA,"S/D","204","1.9"
"18354","2021/07/03","15:00","18.0",NA,"S/D","198.2","2.5"
"18355","2021/07/03","16:00","17.3",NA,"S/D","187.4","3.1"
"18356","2021/07/03","17:00","17.0",NA,"S/D","201","2.8"
"18357","2021/07/03","18:00","16.0",NA,"S/D","208.7","2.7"
"18358","2021/07/03","19:00","15.7",NA,"S/D","201.2","2.2"
"18359","2021/07/03","20:00","15.5",NA,"S/D","209.5","1.7"
"18360","2021/07/03","21:00","15.1",NA,"S/D","202.5","1.3"
"18361","2021/07/03","22:00","15.0",NA,"S/D","199.5","1.1"
"18362","2021/07/03","23:00","15.1",NA,"S/D","183.6","0.7"
"18363","2021/07/04","00:00","14.9",NA,"S/D","201.2","0.2"
"18364","2021/07/04","01:00","14.8",NA,"91.9","89.1","0.4"
"18365","2021/07/04","02:00","14.7",NA,"S/D","177.6","1.3"
"18366","2021/07/04","03:00","14.5",NA,"S/D","124","0.9"
"18367","2021/07/04","04:00","14.4",NA,"S/D","211.6","1.4"
"18368","2021/07/04","05:00","14.3",NA,"S/D","155.9","1.1"
"18369","2021/07/04","06:00","14.2",NA,"90.8","74.5","1.4"
"18370","2021/07/04","07:00","14.2",NA,"S/D","138.8","1.1"
"18371","2021/07/04","08:00","14.5",NA,"84.7","96.4","0.8"
"18372","2021/07/04","09:00","15.0",NA,"39.28","197.7","0.8"
"18373","2021/07/04","10:00","15.6",NA,"S/D","248.9","0.5"
"18374","2021/07/04","11:00","16.2",NA,"S/D","225.3","1.4"
"18375","2021/07/04","12:00","17.8",NA,"S/D","170","0.8"
"18376","2021/07/04","13:00","18.9",NA,"S/D","214.6","1.2"
"18377","2021/07/04","14:00","19.3",NA,"S/D","209.3","2.6"
"18378","2021/07/04","15:00","18.9",NA,"S/D","212.1","2.7"
"18379","2021/07/04","16:00","18.0",NA,"S/D","203","3.1"
"18380","2021/07/04","17:00","16.7",NA,"S/D","216.8","2.8"
"18381","2021/07/04","18:00","16.1",NA,"S/D","206.4","2.5"
"18382","2021/07/04","19:00","16.1",NA,"S/D","195.3","2.0"
"18383","2021/07/04","20:00","16.0",NA,"S/D","203.4","2.1"
"18384","2021/07/04","21:00","15.9",NA,"S/D","205.3","1.6"
"18385","2021/07/04","22:00","15.8",NA,"S/D","210.4","1.6"
"18386","2021/07/04","23:00","15.6",NA,"S/D","196.4","1.8"
"18387","2021/07/05","00:00","15.3",NA,"S/D","197.1","1.6"
"18388","2021/07/05","01:00","15.2",NA,"S/D","195.8","1.4"
"18389","2021/07/05","02:00","15.1",NA,"S/D","210.5","1.8"
"18390","2021/07/05","03:00","15.0",NA,"S/D","199.9","1.9"
"18391","2021/07/05","04:00","15.1",NA,"S/D","197.4","1.7"
"18392","2021/07/05","05:00","15.0",NA,"S/D","209.4","1.1"
"18393","2021/07/05","06:00","15.1",NA,"S/D","167.9","0.3"
"18394","2021/07/05","07:00","15.1",NA,"S/D","165.1","1.0"
"18395","2021/07/05","08:00","15.3",NA,"S/D","178","0.4"
"18396","2021/07/05","09:00","15.5",NA,"S/D","206.8","1.2"
"18397","2021/07/05","10:00","15.7",NA,"S/D","206.6","1.5"
"18398","2021/07/05","11:00","16.1",NA,"S/D","194.1","1.8"
"18399","2021/07/05","12:00","16.3",NA,"S/D","196.6","1.8"
"18400","2021/07/05","13:00","16.6",NA,"S/D","194.3","1.9"
"18401","2021/07/05","14:00","16.3",NA,"S/D","176.5","2.4"
"18402","2021/07/05","15:00","16.8",NA,"S/D","202.9","1.6"
"18403","2021/07/05","16:00","17.2",NA,"S/D","192.9","1.8"
"18404","2021/07/05","17:00","17.0",NA,"S/D","202.1","1.8"
"18405","2021/07/05","18:00","16.2",NA,"S/D","195.1","2.8"
"18406","2021/07/05","19:00","15.7",NA,"S/D","206","2.0"
"18407","2021/07/05","20:00","15.4",NA,"S/D","201.4","1.4"
"18408","2021/07/05","21:00","15.0",NA,"S/D","207","0.9"
"18409","2021/07/05","22:00","14.5",NA,"S/D","212.4","0.6"
"18410","2021/07/05","23:00","14.2",NA,"S/D","185.9","0.6"
"18411","2021/07/06","00:00","14.1",NA,"69.79","51.87","0.1"
"18412","2021/07/06","01:00","14.4",NA,"S/D","50.5","0.1"
"18413","2021/07/06","02:00","14.6",NA,"S/D","224.3","1.0"
"18414","2021/07/06","03:00","14.5",NA,"69.2","47.36","1.1"
"18415","2021/07/06","04:00","14.5",NA,"88.7","80.2","1.2"
"18416","2021/07/06","05:00","14.3",NA,"S/D","133","0.3"
"18417","2021/07/06","06:00","14.2",NA,"90.9","82","1.4"
"18418","2021/07/06","07:00","14.5",NA,"66.06","114.1","0.6"
"18419","2021/07/06","08:00","14.8",NA,"31.1","207.6","2.1"
"18420","2021/07/06","09:00","16.7",NA,"59.02","112.6","0.8"
"18421","2021/07/06","10:00","17.8",NA,"S/D","186","2.0"
"18422","2021/07/06","11:00","17.8",NA,"S/D","210","3.1"
"18423","2021/07/06","12:00","18.8",NA,"S/D","209.9","3.0"
"18424","2021/07/06","13:00","18.9",NA,"S/D","192.6","3.6"
"18425","2021/07/06","14:00","19.2",NA,"S/D","205","2.9"
"18426","2021/07/06","15:00","18.9",NA,"S/D","201.8","4.2"
"18427","2021/07/06","16:00","18.4",NA,"S/D","200.6","3.1"
"18428","2021/07/06","17:00","17.0",NA,"S/D","204.2","3.5"
"18429","2021/07/06","18:00","15.9",NA,"S/D","203.3","2.1"
"18430","2021/07/06","19:00","15.5",NA,"S/D","198.1","2.2"
"18431","2021/07/06","20:00","15.1",NA,"S/D","194.2","1.7"
"18432","2021/07/06","21:00","15.1",NA,"S/D","213","1.5"
"18433","2021/07/06","22:00","15.2",NA,"S/D","201.8","1.1"
"18434","2021/07/06","23:00","15.3",NA,"S/D","193.8","1.3"
"18435","2021/07/07","00:00","15.1",NA,"S/D","202.2","1.1"
"18436","2021/07/07","01:00","15.1",NA,"62.12","120.5","0.2"
"18437","2021/07/07","02:00","15.2",NA,"S/D","236.6","0.5"
"18438","2021/07/07","03:00","15.3",NA,"49.04","296.7","0.8"
"18439","2021/07/07","04:00","15.1",NA,"S/D","229.3","0.6"
"18440","2021/07/07","05:00","15.0",NA,"S/D","200.9","0.5"
"18441","2021/07/07","06:00","14.9",NA,"S/D","237.8","0.7"
"18442","2021/07/07","07:00","14.8",NA,"S/D","288","0.7"
"18443","2021/07/07","08:00","15.1",NA,"S/D","252.3","0.6"
"18444","2021/07/07","09:00","15.3",NA,"S/D","263.2","1.3"
"18445","2021/07/07","10:00","15.5",NA,"S/D","257.4","0.9"
"18446","2021/07/07","11:00","15.9",NA,"26.65","285.2","1.6"
"18447","2021/07/07","12:00","16.1",NA,"S/D","241.5","1.3"
"18448","2021/07/07","13:00","16.6",NA,"S/D","241.6","1.7"
"18449","2021/07/07","14:00","16.9",NA,"S/D","227","1.5"
"18450","2021/07/07","15:00","18.9",NA,"S/D","301.6","0.9"
"18451","2021/07/07","16:00","18.8",NA,"S/D","265.7","1.2"
"18452","2021/07/07","17:00","17.4",NA,"38.99","228.6","0.9"
"18453","2021/07/07","18:00","15.9",NA,"79.69","227.9","0.9"
"18454","2021/07/07","19:00","15.4",NA,"S/D","246.1","0.5"
"18455","2021/07/07","20:00","15.3",NA,"S/D","194.1","0.4"
"18456","2021/07/07","21:00","15.5",NA,"S/D","251.1","0.4"
"18457","2021/07/07","22:00","15.5",NA,"39.78","285.5","1.8"
"18458","2021/07/07","23:00","15.4",NA,"S/D","256","0.8"
"18459","2021/07/08","00:00","15.2",NA,"S/D","294.6","1.0"
"18460","2021/07/08","01:00","15.1",NA,"S/D","274.4","0.4"
"18461","2021/07/08","02:00","15.1",NA,"S/D","316.3","1.1"
"18462","2021/07/08","03:00","15.0",NA,"S/D","301.8","1.3"
"18463","2021/07/08","04:00","15.0",NA,"S/D","259.2","0.5"
"18464","2021/07/08","05:00","15.0",NA,"S/D","247","0.5"
"18465","2021/07/08","06:00","15.0",NA,"31.96","236.2","0.1"
"18466","2021/07/08","07:00","15.1",NA,"S/D","241.2","1.3"
"18467","2021/07/08","08:00","15.2",NA,"99.9","242.5","0.9"
"18468","2021/07/08","09:00","15.9",NA,"S/D","186.8","1.4"
"18469","2021/07/08","10:00","17.3",NA,"S/D","199.9","1.4"
"18470","2021/07/08","11:00","19.1",NA,"S/D","210","1.8"
"18471","2021/07/08","12:00","20.6",NA,"94.9","198.6","2.1"
"18472","2021/07/08","13:00","22.0",NA,"S/D","219.4","1.5"
"18473","2021/07/08","14:00","21.6",NA,"S/D","201.5","3.4"
"18474","2021/07/08","15:00","21.3",NA,"S/D","191.9","3.1"
"18475","2021/07/08","16:00","20.4",NA,"S/D","197","3.2"
"18476","2021/07/08","17:00","19.2",NA,"S/D","191.3","3.2"
"18477","2021/07/08","18:00","17.3",NA,"S/D","201.3","3.5"
"18478","2021/07/08","19:00","16.5",NA,"S/D","205.6","1.7"
"18479","2021/07/08","20:00","16.2",NA,"S/D","192.1","2.0"
"18480","2021/07/08","21:00","15.9",NA,"S/D","202.8","1.3"
"18481","2021/07/08","22:00","15.6",NA,"S/D","193.8","1.8"
"18482","2021/07/08","23:00","15.7",NA,"S/D","189.8","1.1"
"18483","2021/07/09","00:00","15.5",NA,"S/D","212.3","1.3"
"18484","2021/07/09","01:00","15.4",NA,"S/D","185.2","0.6"
"18485","2021/07/09","02:00","15.5",NA,"S/D","213.3","0.9"
"18486","2021/07/09","03:00","15.4",NA,"40.76","177.2","0.6"
"18487","2021/07/09","04:00","15.5",NA,"S/D","202.1","0.8"
"18488","2021/07/09","05:00","15.5",NA,"S/D","206.7","1.5"
"18489","2021/07/09","06:00","15.2",NA,"71.66","210.8","0.4"
"18490","2021/07/09","07:00","15.5",NA,"S/D","289.3","0.4"
"18491","2021/07/09","08:00","16.1",NA,"S/D","206.1","1.3"
"18492","2021/07/09","09:00","16.6",NA,"S/D","263.8","0.9"
"18493","2021/07/09","10:00","18.5",NA,"S/D","176.3","1.6"
"18494","2021/07/09","11:00","20.1",NA,"S/D","194.4","2.5"
"18495","2021/07/09","12:00","20.6",NA,"S/D","209.5","2.1"
"18496","2021/07/09","13:00","19.6",NA,"S/D","208.2","3.3"
"18497","2021/07/09","14:00","18.9",NA,"S/D","186.3","2.4"
"18498","2021/07/09","15:00","18.1",NA,"S/D","197.6","2.7"
"18499","2021/07/09","16:00","17.6",NA,"S/D","204.5","3.3"
"18500","2021/07/09","17:00","16.5",NA,"S/D","211","3.2"
"18501","2021/07/09","18:00","16.3",NA,"S/D","212.4","1.7"
"18502","2021/07/09","19:00","16.5",NA,"S/D","207.6","1.9"
"18503","2021/07/09","20:00","16.0",NA,"S/D","214.6","1.6"
"18504","2021/07/09","21:00","15.8",NA,"S/D","180.5","2.0"
"18505","2021/07/09","22:00","15.6",NA,"S/D","191.5","1.9"
"18506","2021/07/09","23:00","15.6",NA,"S/D","214.1","1.8"
"18507","2021/07/10","00:00","15.6",NA,"S/D","206.5","1.8"
"18508","2021/07/10","01:00","15.5",NA,"S/D","211.4","0.9"
"18509","2021/07/10","02:00","15.4",NA,"S/D","224.8","1.2"
"18510","2021/07/10","03:00","15.4",NA,"S/D","192.4","0.9"
"18511","2021/07/10","04:00","15.4",NA,"S/D","186.5","0.7"
"18512","2021/07/10","05:00","15.4",NA,"S/D","258.6","0.6"
"18513","2021/07/10","06:00","15.6",NA,"S/D","212.6","0.5"
"18514","2021/07/10","07:00","15.5",NA,"S/D","194.8","0.6"
"18515","2021/07/10","08:00","15.7",NA,"S/D","222.5","0.5"
"18516","2021/07/10","09:00","16.8",NA,"S/D","125.2","0.8"
"18517","2021/07/10","10:00","17.4",NA,"S/D","213","2.3"
"18518","2021/07/10","11:00","18.5",NA,"S/D","192","2.7"
"18519","2021/07/10","12:00","18.5",NA,"S/D","176.3","3.0"
"18520","2021/07/10","13:00","18.8",NA,"S/D","204.1","3.5"
"18521","2021/07/10","14:00","18.5",NA,"S/D","193.3","3.5"
"18522","2021/07/10","15:00","18.4",NA,"S/D","191.2","2.9"
"18523","2021/07/10","16:00","17.7",NA,"S/D","213.1","2.4"
"18524","2021/07/10","17:00","16.5",NA,"S/D","206.4","2.4"
"18525","2021/07/10","18:00","16.2",NA,"S/D","200.9","2.2"
"18526","2021/07/10","19:00","16.1",NA,"S/D","207.6","2.0"
"18527","2021/07/10","20:00","16.2",NA,"S/D","194.7","1.1"
"18528","2021/07/10","21:00","16.0",NA,"S/D","189.2","2.4"
"18529","2021/07/10","22:00","15.7",NA,"S/D","198.1","0.5"
"18530","2021/07/10","23:00","15.5",NA,"S/D","179.4","0.4"
"18531","2021/07/11","00:00","15.3",NA,"S/D","183.8","2.6"
"18532","2021/07/11","01:00","15.1",NA,"S/D","218.2","1.6"
"18533","2021/07/11","02:00","15.1",NA,"S/D","207","1.4"
"18534","2021/07/11","03:00","15.1",NA,"S/D","230.3","0.1"
"18535","2021/07/11","04:00","15.3",NA,"S/D","181","1.2"
"18536","2021/07/11","05:00","15.1",NA,"S/D","276.7","0.8"
"18537","2021/07/11","06:00","15.2",NA,"67.13","126.2","0.5"
"18538","2021/07/11","07:00","15.3",NA,"S/D","239.8","1.1"
"18539","2021/07/11","08:00","15.1",NA,"S/D","272.8","1.1"
"18540","2021/07/11","09:00","15.1",NA,"S/D","238.5","0.8"
"18541","2021/07/11","10:00","15.3",NA,"S/D","234.1","1.6"
"18542","2021/07/11","11:00","16.0",NA,"87.3","153","1.0"
"18543","2021/07/11","12:00","16.5",NA,"S/D","163.4","1.5"
"18544","2021/07/11","15:00","16.9",NA,"S/D","185.9","2.0"
"18545","2021/07/11","16:00","17.0",NA,"S/D","208.4","2.4"
"18546","2021/07/11","17:00","16.9",NA,"S/D","203.2","1.8"
"18547","2021/07/11","18:00","16.3",NA,"S/D","205.8","1.7"
"18548","2021/07/11","19:00","16.0",NA,"S/D","206.5","1.7"
"18549","2021/07/11","20:00","15.9",NA,"S/D","196.2","1.5"
"18550","2021/07/11","21:00","15.9",NA,"S/D","175.9","1.6"
"18551","2021/07/11","22:00","15.9",NA,"S/D","225.5","0.7"
"18552","2021/07/11","23:00","16.0",NA,"S/D","169.2","1.0"
"18553","2021/07/12","00:00","15.6",NA,"S/D","216.3","1.2"
"18554","2021/07/12","01:00","15.3",NA,"S/D","215.8","1.0"
"18555","2021/07/12","02:00","15.3",NA,"28.4","236.5","0.3"
"18556","2021/07/12","03:00","15.4",NA,"S/D","163.4","0.9"
"18557","2021/07/12","04:00","15.4",NA,"S/D","190.8","2.0"
"18558","2021/07/12","05:00","15.5",NA,"S/D","237.2","0.6"
"18559","2021/07/12","06:00","15.6",NA,"S/D","155.4","0.2"
"18560","2021/07/12","07:00","15.8",NA,"51.01","99.9","0.3"
"18561","2021/07/12","08:00","16.1",NA,"S/D","179.8","1.7"
"18562","2021/07/12","09:00","16.8",NA,"S/D","204.3","1.5"
"18563","2021/07/12","10:00","18.3",NA,"S/D","208.9","1.2"
"18564","2021/07/12","11:00","20.8",NA,"S/D","197.9","2.2"
"18565","2021/07/12","12:00","21.6",NA,"S/D","203.2","2.5"
"18566","2021/07/12","13:00","21.6",NA,"S/D","200.5","3.5"
"18567","2021/07/12","14:00","20.8",NA,"S/D","200.3","3.8"
"18568","2021/07/12","15:00","19.2",NA,"S/D","197.6","3.2"
"18569","2021/07/12","19:00","16.7",NA,"S/D","202","1.8"
"18570","2021/07/12","20:00","16.6",NA,"S/D","211","1.7"
"18571","2021/07/12","21:00","16.6",NA,"S/D","201.9","0.9"
"18572","2021/07/12","22:00","16.6",NA,"S/D","211.9","1.1"
"18573","2021/07/12","23:00","16.6",NA,"S/D","191.8","1.7"
"18574","2021/07/13","00:00","16.2",NA,"S/D","205.9","1.5"
"18575","2021/07/13","01:00","16.2",NA,"S/D","214.6","1.4"
"18576","2021/07/13","02:00","16.1",NA,"S/D","209.9","1.0"
"18577","2021/07/13","03:00","15.8",NA,"36.57","257.1","0.4"
"18578","2021/07/13","04:00","16.0",NA,"80.3","47.59","0.4"
"18579","2021/07/13","05:00","15.7",NA,"S/D","198.9","1.6"
"18580","2021/07/13","06:00","15.3",NA,"S/D","200","1.7"
"18581","2021/07/13","07:00","15.3",NA,"S/D","164.1","1.3"
"18582","2021/07/13","08:00","15.5",NA,"S/D","202","0.3"
"18583","2021/07/13","09:00","15.9",NA,"S/D","189.6","1.2"
"18584","2021/07/13","10:00","16.7",NA,"S/D","194.7","0.8"
"18585","2021/07/13","11:00","17.4",NA,"S/D","198.8","2.2"
"18586","2021/07/13","12:00","17.6",NA,"S/D","215.8","1.9"
"18587","2021/07/13","13:00","17.2",NA,"S/D","206.3","1.8"
"18588","2021/07/13","14:00","17.1",NA,"S/D","195.2","2.3"
"18589","2021/07/13","15:00","16.6",NA,"S/D","202.8","3.1"
"18590","2021/07/13","16:00","16.1",NA,"S/D","189","2.8"
"18591","2021/07/13","17:00","15.7",NA,"S/D","196.4","3.1"
"18592","2021/07/13","18:00","15.5",NA,"S/D","208.9","2.0"
"18593","2021/07/13","19:00","15.5",NA,"S/D","204.3","2.1"
"18594","2021/07/13","20:00","15.3",NA,"S/D","207.8","1.5"
"18595","2021/07/13","21:00","15.2",NA,"S/D","196.3","3.0"
"18596","2021/07/13","22:00","15.2",NA,"S/D","206.6","1.8"
"18597","2021/07/13","23:00","15.4",NA,"S/D","191.6","1.7"
"18598","2021/07/14","00:00","15.3",NA,"S/D","184.4","1.8"
"18599","2021/07/14","01:00","15.1",NA,"S/D","195.4","1.4"
"18600","2021/07/14","02:00","15.0",NA,"S/D","208.7","1.5"
"18601","2021/07/14","03:00","14.9",NA,"S/D","192.9","1.1"
"18602","2021/07/14","04:00","14.6",NA,"S/D","187.6","1.7"
"18603","2021/07/14","05:00","14.6",NA,"S/D","188.4","1.2"
"18604","2021/07/14","06:00","14.5",NA,"S/D","214.9","0.8"
"18605","2021/07/14","07:00","14.7",NA,"S/D","206","1.0"
"18606","2021/07/14","08:00","15.0",NA,"S/D","224.8","0.7"
"18607","2021/07/14","09:00","15.2",NA,"S/D","234.3","0.9"
"18608","2021/07/14","10:00","15.6",NA,"S/D","242.9","1.1"
"18609","2021/07/14","11:00","16.3",NA,"S/D","261.4","0.5"
"18610","2021/07/14","12:00","16.7",NA,"S/D","186.5","1.4"
"18611","2021/07/14","13:00","17.6",NA,"S/D","211.6","1.6"
"18612","2021/07/14","14:00","17.9",NA,"S/D","214","1.9"
"18613","2021/07/14","15:00","17.3",NA,"S/D","212.1","2.7"
"18614","2021/07/14","16:00","16.6",NA,"S/D","197.8","2.3"
"18615","2021/07/14","17:00","16.2",NA,"S/D","207.1","2.2"
"18616","2021/07/14","18:00","15.8",NA,"S/D","217.6","1.8"
"18617","2021/07/14","19:00","15.7",NA,"S/D","210.6","1.5"
"18618","2021/07/14","20:00","15.6",NA,"S/D","186.8","1.7"
"18619","2021/07/14","21:00","15.6",NA,"S/D","207","1.8"
"18620","2021/07/14","22:00","15.4",NA,"S/D","208.7","1.7"
"18621","2021/07/14","23:00","15.3",NA,"S/D","214.7","1.4"
"18622","2021/07/15","00:00","15.3",NA,"S/D","188.2","1.0"
"18623","2021/07/15","01:00","15.2",NA,"S/D","188","1.3"
"18624","2021/07/15","02:00","15.0",NA,"S/D","199.4","1.6"
"18625","2021/07/15","03:00","14.8",NA,"S/D","226.6","0.3"
"18626","2021/07/15","04:00","14.8",NA,"S/D","213.1","0.6"
"18627","2021/07/15","05:00","14.8",NA,"S/D","240.9","1.0"
"18628","2021/07/15","06:00","14.9",NA,"S/D","337.8","0.3"
"18629","2021/07/15","07:00","15.1",NA,"S/D","274.2","0.5"
"18630","2021/07/15","08:00","15.5",NA,"S/D","275.3","0.4"
"18631","2021/07/15","09:00","15.6",NA,"S/D","245.6","0.8"
"18632","2021/07/15","10:00","15.7",NA,"S/D","304.7","1.7"
"18633","2021/07/15","11:00","16.6",NA,"22.6","253.6","0.7"
"18634","2021/07/15","12:00","16.5",NA,"S/D","270.6","1.0"
"18635","2021/07/15","13:00","17.1",NA,"51.65","80.3","1.0"
"18636","2021/07/15","14:00","18.1",NA,"S/D","200.6","1.4"
